Date,Time,Temperature(°C),Interval
2025-03-27,17:14:28,-,10 min
27-03-2025,17:14:28,27.94,10 min
27-03-2025,17:24:28,27.93,10 min
27-03-2025,17:34:28,27.93,10 min
27-03-2025,17:44:28,27.92,10 min
27-03-2025,17:54:28,27.92,10 min
27-03-2025,18:04:28,27.28,10 min
27-03-2025,18:14:28,27.91,10 min
27-03-2025,18:24:28,27.87,10 min
27-03-2025,18:34:28,27.90,10 min
27-03-2025,18:44:28,27.91,10 min
27-03-2025,18:54:28,27.90,10 min
27-03-2025,19:04:28,27.91,10 min
27-03-2025,19:14:28,26.62,10 min
27-03-2025,19:24:28,27.84,10 min
27-03-2025,19:34:28,27.89,10 min
27-03-2025,19:44:28,27.89,10 min
27-03-2025,19:54:28,27.89,10 min
27-03-2025,20:04:28,27.85,10 min
27-03-2025,20:14:28,27.24,10 min
27-03-2025,20:24:28,27.87,10 min
27-03-2025,20:34:28,27.54,10 min
27-03-2025,20:44:28,27.84,10 min
27-03-2025,20:54:28,27.85,10 min
27-03-2025,21:04:28,27.85,10 min
27-03-2025,21:14:28,27.84,10 min
27-03-2025,21:24:28,27.84,10 min
27-03-2025,21:34:28,27.19,10 min
27-03-2025,21:44:28,27.84,10 min
27-03-2025,21:54:28,25.82,10 min
27-03-2025,22:04:28,27.78,10 min
27-03-2025,22:14:28,27.83,10 min
27-03-2025,22:24:28,27.82,10 min
27-03-2025,22:34:28,27.82,10 min
27-03-2025,22:44:28,27.18,10 min
27-03-2025,22:54:28,27.82,10 min
27-03-2025,23:04:28,25.90,10 min
27-03-2025,23:14:28,27.81,10 min
27-03-2025,23:24:28,27.74,10 min
27-03-2025,23:34:28,27.81,10 min
27-03-2025,23:44:28,27.82,10 min
27-03-2025,23:54:28,27.80,10 min
28-03-2025,00:04:28,27.18,10 min
29-03-2025,00:14:28,27.74,10 min
30-03-2025,00:24:28,26.50,10 min
31-03-2025,00:34:28,27.78,10 min
01-04-2025,00:44:28,27.66,10 min
02-04-2025,00:54:28,27.82,10 min
03-04-2025,01:04:28,27.83,10 min
04-04-2025,01:14:28,27.83,10 min
