Date,Time,Temperature(°C),Interval
2025-04-10,12:29:34,-,2 min
10-04-2025,12:29:34,34.6,2 min
10-04-2025,12:31:34,34.6,2 min
10-04-2025,12:33:34,34.6,2 min
10-04-2025,12:35:34,34.6,2 min
10-04-2025,12:37:34,34.6,2 min
10-04-2025,12:39:34,34.7,2 min
10-04-2025,12:41:34,34.7,2 min
10-04-2025,12:43:34,34.8,2 min
10-04-2025,12:45:34,34.8,2 min
10-04-2025,12:47:34,34.8,2 min
10-04-2025,12:49:34,34.7,2 min
10-04-2025,12:51:34,34.7,2 min
10-04-2025,12:53:34,34.7,2 min
10-04-2025,12:55:34,34.6,2 min
10-04-2025,12:57:34,34.7,2 min
10-04-2025,12:59:34,34.7,2 min
10-04-2025,13:01:34,34.9,2 min
10-04-2025,13:03:34,35.0,2 min
10-04-2025,13:05:34,35.0,2 min
10-04-2025,13:07:34,34.9,2 min
10-04-2025,13:09:34,34.9,2 min
10-04-2025,13:11:34,34.9,2 min
10-04-2025,13:13:34,34.8,2 min
10-04-2025,13:15:34,34.7,2 min
10-04-2025,13:17:34,34.7,2 min
10-04-2025,13:19:34,34.6,2 min
10-04-2025,13:21:34,34.5,2 min
10-04-2025,13:23:34,34.6,2 min
10-04-2025,13:25:34,34.6,2 min
