Date,Time,Temperature(°C),Interval
2025-04-15,15:55:29,-,30 sec
15-04-2025,15:55:29,27.0,30 sec
15-04-2025,15:55:59,27.0,30 sec
15-04-2025,15:56:29,27.2,30 sec
15-04-2025,15:56:59,27.4,30 sec
15-04-2025,15:57:29,27.4,30 sec
15-04-2025,15:57:59,27.6,30 sec
15-04-2025,15:58:29,27.3,30 sec
15-04-2025,15:58:59,27.0,30 sec
15-04-2025,15:59:29,27.0,30 sec
15-04-2025,15:59:59,27.0,30 sec
15-04-2025,16:00:29,26.8,30 sec
15-04-2025,16:00:59,26.7,30 sec
15-04-2025,16:01:29,26.6,30 sec
15-04-2025,16:01:59,26.7,30 sec
15-04-2025,16:02:29,26.6,30 sec
15-04-2025,16:02:59,26.4,30 sec
15-04-2025,16:03:29,26.3,30 sec
15-04-2025,16:03:59,26.1,30 sec
15-04-2025,16:04:29,26.1,30 sec
15-04-2025,16:04:59,26.1,30 sec
15-04-2025,16:05:29,26.1,30 sec
15-04-2025,16:05:59,26.5,30 sec
15-04-2025,16:06:29,26.8,30 sec
