Date,Time,Temperature(°C),Interval(in minutes)
2025-04-01,15:29:22,-,10 min
01-04-2025,15:29:22,24.8,10
01-04-2025,15:39:22,24.8,10
01-04-2025,15:49:22,24.8,10
01-04-2025,15:59:22,24.8,10
01-04-2025,16:09:22,24.8,10
01-04-2025,16:19:22,24.8,10
01-04-2025,16:29:22,24.8,10
01-04-2025,16:39:22,24.8,10
01-04-2025,16:49:22,24.8,10
01-04-2025,16:59:22,24.8,10
01-04-2025,17:09:22,24.8,10
01-04-2025,17:19:22,24.8,10
01-04-2025,17:29:22,24.8,10
01-04-2025,17:39:22,24.8,10
01-04-2025,17:49:22,24.8,10
01-04-2025,17:59:22,24.8,10
01-04-2025,18:09:22,24.8,10
01-04-2025,18:19:22,24.6,10
01-04-2025,18:29:22,24.8,10
01-04-2025,18:39:22,24.8,10
01-04-2025,18:49:22,24.8,10
01-04-2025,18:59:22,24.8,10
01-04-2025,19:09:22,24.8,10
01-04-2025,19:19:22,24.8,10
01-04-2025,19:29:22,24.8,10
01-04-2025,19:39:22,24.8,10
01-04-2025,19:49:22,24.8,10
01-04-2025,19:59:22,24.8,10
01-04-2025,20:09:22,24.8,10
01-04-2025,20:19:22,24.6,10
