Date,Time,Temperature(°C),Interval(in minutes)
2025-06-28,10:13:47,-,30 sec
28-06-2025,10:13:47,22.2,0.5
28-06-2025,10:14:17,22.2,0.5
28-06-2025,10:14:47,22.3,0.5
28-06-2025,10:15:17,22.2,0.5
28-06-2025,10:15:47,22.3,0.5
28-06-2025,10:16:17,22.2,0.5
28-06-2025,10:16:47,22.2,0.5
28-06-2025,10:17:17,22.3,0.5
28-06-2025,10:17:47,22.3,0.5
28-06-2025,10:18:17,22.3,0.5
28-06-2025,10:18:47,22.3,0.5
28-06-2025,10:19:17,22.2,0.5
28-06-2025,10:19:47,22.2,0.5
28-06-2025,10:20:17,22.2,0.5
28-06-2025,10:20:47,22.2,0.5
28-06-2025,10:21:17,22.2,0.5
28-06-2025,10:21:47,22.2,0.5
28-06-2025,10:22:17,22.2,0.5
28-06-2025,10:22:47,22.2,0.5
28-06-2025,10:23:17,22.2,0.5
28-06-2025,10:23:47,22.2,0.5
28-06-2025,10:24:17,22.2,0.5
28-06-2025,10:24:47,22.2,0.5
28-06-2025,10:25:17,22.1,0.5
28-06-2025,10:25:47,22.2,0.5
28-06-2025,10:26:17,22.2,0.5
28-06-2025,10:26:47,22.2,0.5
28-06-2025,10:27:17,22.2,0.5
28-06-2025,10:27:47,22.2,0.5
28-06-2025,10:28:17,22.1,0.5
