Date,Time,Temperature(°C),Interval
2025-03-28,14:38:14,-,10 min
28-03-2025,14:38:14,25.79,10 min
28-03-2025,14:48:14,25.79,10 min
28-03-2025,14:58:14,25.79,10 min
28-03-2025,15:08:14,25.79,10 min
28-03-2025,15:18:14,25.79,10 min
28-03-2025,15:28:14,25.80,10 min
28-03-2025,15:38:14,25.80,10 min
28-03-2025,15:48:14,25.79,10 min
28-03-2025,15:58:14,25.79,10 min
28-03-2025,16:08:14,25.79,10 min
28-03-2025,16:18:14,25.78,10 min
28-03-2025,16:28:14,25.78,10 min
28-03-2025,16:38:14,25.79,10 min
28-03-2025,16:48:14,25.76,10 min
28-03-2025,16:58:14,25.80,10 min
28-03-2025,17:08:14,25.80,10 min
28-03-2025,17:18:14,25.79,10 min
28-03-2025,17:28:14,25.76,10 min
28-03-2025,17:38:14,25.80,10 min
28-03-2025,17:48:14,25.80,10 min
28-03-2025,17:58:14,25.80,10 min
28-03-2025,18:08:14,25.64,10 min
28-03-2025,18:18:14,25.80,10 min
28-03-2025,18:28:14,25.80,10 min
28-03-2025,18:38:14,25.64,10 min
28-03-2025,18:48:14,25.80,10 min
28-03-2025,18:58:14,25.80,10 min
28-03-2025,19:08:14,25.80,10 min
28-03-2025,19:18:14,25.80,10 min
28-03-2025,19:28:14,25.76,10 min
28-03-2025,19:38:14,25.80,10 min
28-03-2025,19:48:14,25.80,10 min
28-03-2025,19:58:14,25.80,10 min
28-03-2025,20:08:14,25.80,10 min
28-03-2025,20:18:14,25.80,10 min
28-03-2025,20:28:14,25.80,10 min
28-03-2025,20:38:14,25.80,10 min
28-03-2025,20:48:14,25.80,10 min
28-03-2025,20:58:14,25.80,10 min
28-03-2025,21:08:14,25.80,10 min
