Date,Time,Temperature(°C),Interval(in minutes)
2025-06-27,13:28:53,-,30 sec
27-06-2025,13:28:53,24.8,5
27-06-2025,13:33:53,24.7,5
27-06-2025,13:38:53,24.7,5
