Date,Time,Temperature(°C),Interval
20-03-2025,12:08:49,-,30 sec
20-03-2025,12:08:49,26.69,30 sec
20-03-2025,12:09:19,26.39,30 sec
20-03-2025,12:09:49,26.10,30 sec
20-03-2025,12:10:19,26.05,30 sec
20-03-2025,12:10:49,26.03,30 sec
20-03-2025,12:11:19,26.02,30 sec
20-03-2025,12:11:49,26.05,30 sec
20-03-2025,12:13:25,-,1 min
20-03-2025,12:13:25,26.00,1 min
20-03-2025,12:14:25,25.91,1 min
20-03-2025,12:15:25,26.00,1 min
20-03-2025,12:16:25,26.07,1 min
20-03-2025,12:17:25,26.14,1 min
20-03-2025,12:19:59,-,30 sec
20-03-2025,12:19:59,22.84,30 sec
20-03-2025,12:20:29,25.54,30 sec
20-03-2025,12:20:59,22.85,30 sec
20-03-2025,12:21:29,25.49,30 sec
20-03-2025,12:21:59,22.78,30 sec
20-03-2025,12:25:37,-,1 min
20-03-2025,12:25:37,26.18,1 min
20-03-2025,12:26:37,26.21,1 min
20-03-2025,12:27:37,26.22,1 min
