Date,Time,Temperature(°C),Interval
2025-03-27,18:40:27,-,10 min
27-03-2025,18:40:27,26.35,10 min
27-03-2025,18:50:27,26.35,10 min
27-03-2025,19:00:27,26.35,10 min
27-03-2025,19:10:27,26.33,10 min
27-03-2025,19:20:27,26.27,10 min
27-03-2025,19:30:27,26.27,10 min
27-03-2025,19:40:27,26.35,10 min
27-03-2025,19:50:27,26.34,10 min
27-03-2025,20:00:27,26.35,10 min
27-03-2025,20:10:27,26.34,10 min
27-03-2025,20:20:27,26.34,10 min
27-03-2025,20:30:27,26.34,10 min
27-03-2025,20:40:27,26.34,10 min
27-03-2025,20:50:27,26.32,10 min
27-03-2025,21:00:27,26.34,10 min
27-03-2025,21:10:27,26.33,10 min
27-03-2025,21:20:27,26.34,10 min
27-03-2025,21:30:27,26.33,10 min
27-03-2025,21:40:27,25.69,10 min
27-03-2025,21:50:27,25.69,10 min
27-03-2025,22:00:27,26.25,10 min
27-03-2025,22:10:27,26.33,10 min
27-03-2025,22:20:27,26.32,10 min
27-03-2025,22:30:27,26.33,10 min
27-03-2025,22:40:27,26.24,10 min
27-03-2025,22:50:27,26.32,10 min
27-03-2025,23:00:27,26.32,10 min
27-03-2025,23:10:27,26.24,10 min
27-03-2025,23:20:27,26.32,10 min
27-03-2025,23:30:27,26.32,10 min
27-03-2025,23:40:27,26.32,10 min
27-03-2025,23:50:27,26.32,10 min
28-03-2025,00:00:27,26.32,10 min
28-03-2025,00:10:27,25.68,10 min
28-03-2025,00:20:27,26.32,10 min
28-03-2025,00:30:27,25.67,10 min
28-03-2025,00:40:27,26.30,10 min
28-03-2025,00:50:27,26.31,10 min
28-03-2025,01:00:27,26.31,10 min
28-03-2025,01:10:27,26.30,10 min
28-03-2025,01:20:27,26.28,10 min
28-03-2025,01:30:27,26.31,10 min
28-03-2025,01:40:27,26.31,10 min
28-03-2025,01:50:27,26.26,10 min
28-03-2025,02:00:27,26.27,10 min
28-03-2025,02:10:27,26.30,10 min
28-03-2025,02:20:27,26.30,10 min
28-03-2025,02:30:27,26.31,10 min
28-03-2025,02:40:27,26.30,10 min
28-03-2025,02:50:27,26.30,10 min
28-03-2025,03:00:27,26.30,10 min
28-03-2025,03:10:27,26.26,10 min
28-03-2025,03:20:27,26.29,10 min
28-03-2025,03:30:27,26.29,10 min
28-03-2025,03:40:27,26.29,10 min
28-03-2025,03:50:27,26.29,10 min
28-03-2025,04:00:27,26.28,10 min
28-03-2025,04:10:27,26.28,10 min
28-03-2025,04:20:27,26.28,10 min
28-03-2025,04:30:27,26.29,10 min
28-03-2025,04:40:27,26.28,10 min
28-03-2025,04:50:27,26.28,10 min
28-03-2025,05:00:27,26.28,10 min
28-03-2025,05:10:27,26.28,10 min
28-03-2025,05:20:27,26.28,10 min
28-03-2025,05:30:27,26.28,10 min
28-03-2025,05:40:27,26.28,10 min
28-03-2025,05:50:27,26.27,10 min
28-03-2025,06:00:27,25.64,10 min
28-03-2025,06:10:27,26.27,10 min
28-03-2025,06:20:27,25.63,10 min
28-03-2025,06:30:27,25.63,10 min
28-03-2025,06:40:27,26.27,10 min
28-03-2025,06:50:27,26.26,10 min
28-03-2025,07:00:27,26.26,10 min
28-03-2025,07:10:27,26.26,10 min
28-03-2025,07:20:27,26.26,10 min
28-03-2025,07:30:27,26.26,10 min
28-03-2025,07:40:27,26.26,10 min
28-03-2025,07:50:27,25.60,10 min
28-03-2025,08:00:27,26.25,10 min
28-03-2025,08:10:27,26.25,10 min
28-03-2025,08:20:27,26.26,10 min
28-03-2025,08:30:27,26.26,10 min
28-03-2025,08:40:27,26.26,10 min
28-03-2025,08:50:27,26.26,10 min
28-03-2025,09:00:27,26.26,10 min
28-03-2025,09:10:27,25.62,10 min
28-03-2025,09:20:27,26.26,10 min
28-03-2025,09:30:27,26.26,10 min
28-03-2025,09:40:27,26.27,10 min
28-03-2025,09:50:27,26.26,10 min
28-03-2025,10:00:27,26.27,10 min
28-03-2025,10:10:27,26.26,10 min
28-03-2025,10:20:27,26.25,10 min
28-03-2025,10:30:27,26.26,10 min
28-03-2025,10:40:27,26.26,10 min
28-03-2025,10:50:27,25.61,10 min
28-03-2025,11:00:27,26.26,10 min
28-03-2025,11:10:27,26.25,10 min
28-03-2025,11:20:27,26.25,10 min
28-03-2025,11:30:27,26.26,10 min
28-03-2025,11:40:27,26.26,10 min
