Date,Time,Temperature(°C),Interval
2025-03-21,18:26:19,-,30 sec
21-03-2025,18:26:19,27.64,30 sec
24-03-2025,18:26:19,27.34,30 sec
24-03-2025,18:26:49,27.35,30 sec
24-03-2025,18:27:19,27.35,30 sec
24-03-2025,18:27:49,27.35,30 sec
24-03-2025,18:28:19,27.35,30 sec
24-03-2025,18:28:49,27.35,30 sec
24-03-2025,18:29:19,27.35,30 sec
24-03-2025,18:29:49,27.35,30 sec
24-03-2025,18:30:19,27.33,30 sec
24-03-2025,18:30:49,27.33,30 sec
24-03-2025,18:31:19,27.33,30 sec
24-03-2025,18:31:49,27.33,30 sec
24-03-2025,18:32:19,27.33,30 sec
24-03-2025,18:32:49,27.33,30 sec
24-03-2025,18:33:19,27.33,30 sec
24-03-2025,18:33:49,27.33,30 sec
24-03-2025,18:34:19,27.33,30 sec
24-03-2025,18:34:49,27.32,30 sec
24-03-2025,18:35:19,27.31,30 sec
24-03-2025,18:35:49,27.31,30 sec
24-03-2025,18:36:19,27.31,30 sec
24-03-2025,18:36:49,27.31,30 sec
24-03-2025,18:37:19,27.30,30 sec
24-03-2025,18:37:49,27.31,30 sec
24-03-2025,18:38:19,27.31,30 sec
24-03-2025,18:38:49,27.30,30 sec
24-03-2025,18:39:19,27.30,30 sec
24-03-2025,18:39:49,27.30,30 sec
24-03-2025,18:40:19,27.30,30 sec
24-03-2025,18:40:49,27.29,30 sec
24-03-2025,18:41:19,27.29,30 sec
24-03-2025,18:41:49,27.29,30 sec
24-03-2025,18:42:19,27.28,30 sec
24-03-2025,18:42:49,27.28,30 sec
24-03-2025,18:43:19,27.28,30 sec
24-03-2025,18:43:49,27.27,30 sec
24-03-2025,18:44:19,27.26,30 sec
24-03-2025,18:44:49,27.27,30 sec
24-03-2025,18:45:19,27.28,30 sec
24-03-2025,18:45:49,27.25,30 sec
24-03-2025,18:46:19,27.24,30 sec
24-03-2025,18:46:49,27.23,30 sec
24-03-2025,18:47:19,27.23,30 sec
24-03-2025,18:47:49,27.23,30 sec
24-03-2025,18:48:19,27.23,30 sec
24-03-2025,18:48:49,27.23,30 sec
24-03-2025,18:49:19,27.21,30 sec
24-03-2025,18:49:49,27.18,30 sec
24-03-2025,18:50:19,27.18,30 sec
24-03-2025,18:50:49,27.19,30 sec
24-03-2025,18:51:19,27.17,30 sec
24-03-2025,18:51:49,27.17,30 sec
24-03-2025,18:52:19,27.17,30 sec
24-03-2025,18:52:49,27.17,30 sec
24-03-2025,18:53:19,27.17,30 sec
24-03-2025,18:53:49,27.18,30 sec
24-03-2025,18:54:19,27.17,30 sec
24-03-2025,18:54:49,27.17,30 sec
24-03-2025,18:55:19,27.17,30 sec
24-03-2025,18:55:49,27.17,30 sec
24-03-2025,18:56:19,27.17,30 sec
24-03-2025,18:56:49,27.17,30 sec
24-03-2025,18:57:19,27.17,30 sec
24-03-2025,18:57:49,27.17,30 sec
24-03-2025,18:58:19,27.16,30 sec
24-03-2025,18:58:49,27.17,30 sec
24-03-2025,18:59:19,27.17,30 sec
24-03-2025,18:59:49,27.17,30 sec
24-03-2025,19:00:19,27.17,30 sec
24-03-2025,19:00:49,27.17,30 sec
24-03-2025,19:01:19,27.17,30 sec
24-03-2025,19:01:49,27.17,30 sec
24-03-2025,19:02:19,27.17,30 sec
24-03-2025,19:02:49,27.17,30 sec
24-03-2025,19:03:19,27.17,30 sec
24-03-2025,19:03:49,27.16,30 sec
24-03-2025,19:04:19,27.15,30 sec
24-03-2025,19:04:49,27.15,30 sec
24-03-2025,19:05:19,27.15,30 sec
24-03-2025,19:05:49,27.14,30 sec
24-03-2025,19:06:19,27.14,30 sec
24-03-2025,19:06:49,27.14,30 sec
24-03-2025,19:07:19,27.11,30 sec
24-03-2025,19:07:49,27.10,30 sec
